set_num,name,year,theme_id,num_parts
4195-1,Queen Anne's Revenge,2011,263,1094
7964-1,Republic Frigate,2011,165,1030
9337-1,Harbor Set,2011,533,906
7066-1,Earth Defense HQ,2011,127,877
8679-1,Tokyo International Circuit,2011,269,851
3677-1,Red Cargo Train,2011,240,826
10222-1,Winter Village Post Office,2011,227,821
7962-1,Anakin's and Sebulba's Podracers,2011,166,810
4184-1,Black Pearl,2011,263,808
7327-1,Scorpion Pyramid,2011,437,797
4000001-1,Moulding Machines,2011,408,794
7498-1,Police Station,2011,61,785
7879-1,Hoth Echo Base,2011,169,765
4194-1,Whitecap Bay,2011,263,749
8639-1,Big Bentley Bust Out,2011,269,743
5771-1,Hillside House,2011,672,710
6053-1,My First LEGO Town,2011,37,709
7985-1,City of Atlantis,2011,315,686
7189-1,Mill Village Raid,2011,196,667
5749-1,Creative Building Kit,2011,37,650
6131-1,Build and Play,2011,37,646
2521-1,Lightning Dragon Battle,2011,435,643
5767-1,Cool Cruiser,2011,672,621
8069-1,Backhoe Loader,2011,7,608
8071-1,Lift Truck,2011,5,592
8081-1,Extreme Cruiser,2011,5,589
4645-1,Harbor,2011,59,551
21009-1,Farnsworth House,2011,252,546
7326-1,Rise of the Sphinx,2011,437,526
5770-1,Lighthouse Island,2011,672,518
2506-1,Skull Truck,2011,435,517
8487-1,Flo's V8 Café,2011,269,517
2505-1,Garmadon's Dark Fortress,2011,435,516
3368-1,Rocket Launch Center,2011,52,498
7961-1,Darth Maul's Sith Infiltrator,2011,166,478
4193-1,The London Escape,2011,263,466
4867-1,Hogwarts,2011,246,465
2520-1,Battle Arena,2011,435,462
7065-1,Alien Mothership,2011,127,415
21100-1,Shinkai 6500 Submarine,2011,576,412
3661-1,Bank & Money Transfer,2011,61,408
7288-1,Mobile Police Unit,2011,61,407
8068-1,Rescue Helicopter,2011,6,407
7930-1,Bounty Hunter Gunship,2011,165,389
7931-1,T6 Jedi Shuttle,2011,165,388
8486-1,Mack’s Team Truck,2011,269,384
2504-1,Spinjitzu Dojo,2011,435,381
2519-1,Skeleton Bowling,2011,435,374
7067-1,Jet-Copter Encounter,2011,127,373
4183-1,The Mill,2011,263,367
21011-1,Brandenburg Gate,2011,252,363
5766-1,Log Cabin,2011,672,355
2283-1,Witch Doctor,2011,403,337
LLCA53-1,Han Solo on his Tauntaun,2011,598,337
7869-1,Battle for Geonosis,2011,165,335
8638-1,Spy Jet Escape,2011,269,332
7877-1,Naboo Starfighter,2011,166,317
3860-1,Castle Fortaan,2011,502,312
5933-1,Airport,2011,621,309
7868-1,Mace Windu's Jedi Starfighter,2011,165,308
2263-1,Turbo Shredder,2011,435,298
8067-1,Mini Mobile Crane,2011,7,292
4644-1,Marina,2011,59,291
8677-1,Ultimate Build Mater,2011,269,287
7188-1,King's Carriage Ambush,2011,196,286
9387-1,Wheels Set,2011,507,286
4866-1,The Knight Bus,2011,246,281
4182-1,The Cannibal Escape,2011,263,279
5765-1,Transport Truck,2011,672,276
7984-1,Deep Sea Raider,2011,315,265
9348-1,Community Minifigures,2011,533,264
2855113-1,Brickmaster Star Wars,2011,497,251
3856-1,Ninjago,2011,502,247
4643-1,Power Boat Transporter,2011,59,247
8484-1,Ultimate Build Lightning McQueen,2011,269,242
7929-1,The Battle of Naboo,2011,166,241
3658-1,Police Helicopter,2011,61,236
9349-1,Fairytale and Historic Minifigures,2011,507,232
3858-1,Waldurk Forest,2011,502,231
3367-1,Space Shuttle,2011,52,230
5932-1,My First LEGO Set,2011,22,227
2509-1,Earth Dragon Defense,2011,435,226
3859-1,Caverns of Nathuz,2011,502,223
20201-1,"MBA Level One - Kit 2, Microbuild Designer",2011,432,221
3861-1,LEGO Champion,2011,502,216
7957-1,Sith Nightspeeder,2011,165,213
7325-1,Cursed Cobra Statue,2011,437,212
7052-1,UFO Abduction,2011,127,210
21008-1,Burj Khalifa,2011,252,208
7978-1,Angler Attack,2011,315,200
3300001-1,Brickley,2011,22,197
e1a1402-1,MUJI Animal / Vehicle Set,2011,301,196
8678-1,Ultimate Build Francesco,2011,269,195
2508-1,Blacksmith Shop,2011,435,189
7187-1,Escape from Dragon's Prison,2011,196,185
20200-1,"MBA Level One - Kit 1, Space Designer",2011,432,177
2282-1,Rocka XL,2011,401,174
2518-1,Nuckal's ATV,2011,435,174
4000002-1,LOM Moulding 2011,2011,301,174
7287-1,Police Boat,2011,61,174
7286-1,Prisoner Transport,2011,61,173
3648-1,Police Chase,2011,61,172
3816-1,Glove World,2011,272,169
2254-1,Mountain Shrine,2011,435,168
7956-1,Ewok Attack,2011,169,166
7051-1,Tripod Invader,2011,127,165
3366-1,Satellite Launcher,2011,52,164
7959-1,Geonosian Starfighter,2011,165,163
4181-1,Isla De Muerta,2011,263,160
20202-1,"MBA Level One - Kit 3, Robot Designer",2011,432,158
2260-1,Ice Dragon Attack,2011,435,158
8426-1,Escape at Sea,2011,269,158
2259-1,Skull Motorbike,2011,435,156
0756682762-1,LEGO Ninjago Brickmaster,2011,497,154
5764-1,Rescue Robot,2011,672,150
1405356235-1,LEGO City Brickmaster,2011,497,146
20203-1,"MBA Level Two - Kit 4, Flight Designer",2011,432,145
5929-1,Knight and Castle,2011,25,145
21200-1,Life of George,2011,301,144
8206-1,Tokyo Pit Stop,2011,269,142
8066-1,Off-Roader,2011,11,141
7915-1,Imperial V-wing Starfighter,2011,168,138
5763-1,Dune Hopper,2011,672,137
8423-1,World Grand Prix Racing Rivalry,2011,269,135
4192-1,Fountain of Youth,2011,263,127
2235-1,Fire Lord,2011,403,126
7307-1,Flying Mummy Attack,2011,437,125
5930-1,Road Construction,2011,26,121
853195-1,"Calendar, Brick Calendar - Days and Months in English",2011,501,120
e1a1404-1,MUJI Christmas Set,2011,301,120
8065-1,Mini Container Truck,2011,7,119
3300002-1,Holiday Set 2 of 2,2011,227,117
3300006-1,"The Routemaster Bus (LEGO Store Grand Opening Set, Westfield, London, UK)",2011,408,117
853175-1,"Coin Bank, Pharaoh's Quest",2011,501,117
8424-1,Mater’s Spy Zone,2011,269,113
5795-1,Big City Hospital,2011,649,112
6918-1,Blacksmith Attack,2011,196,110
e1a1403-1,MUJI Moving Set,2011,301,109
3854-1,Frog Rush,2011,502,107
7696-1,Commuter Jet,2011,53,107
2236-1,Scorpio,2011,403,104
7050-1,Alien Defender,2011,127,104
7977-1,Seabed Strider,2011,315,104
3857-1,Draida Bay,2011,502,101
6130-1,Duplo Build and Play,2011,504,100
3855-1,Ramses Return,2011,502,99
2856134-1,Ninjago Card Shrine,2011,435,98
3300020-1,Holiday Set 1 of 2,2011,227,98
30029-1,Pudsey Bear,2011,301,95
3815-1,Heroic Heroes of the Deep,2011,272,95
40018-1,Easter Bunny with Eggs,2011,229,95
7285-1,Police Dog Unit,2011,61,95
8221-1,Storming Enforcer,2011,116,95
8231-1,Vicious Viper,2011,116,95
4191-1,The Captain’s Cabin,2011,263,94
8227-1,Dragon Dueller,2011,116,93
2011-2,Lego Duck,2011,301,91
6052-1,My First Vehicle Set,2011,504,90
40017-1,Easter Basket,2011,229,86
5748-1,Creative Building Kit,2011,505,85
7913-1,Clone Trooper Battle Pack,2011,165,85
20020-1,Mini Turbo Shredder,2011,435,83
20021-1,Bounty Hunter Gunship - Mini,2011,160,81
8228-1,Sting Striker,2011,116,81
3852-1,Sunblock,2011,502,80
40024-1,Christmas Tree,2011,227,77
20019-1,Slave I,2011,163,76
40023-1,Holiday Stocking,2011,227,76
40022-1,Mini Santa Set,2011,227,72
2258-1,Ninja Ambush,2011,435,71
40020-1,Halloween Set,2011,230,71
7306-1,Golden Staff Guardians,2011,437,70
21000-2,Willis Tower,2011,252,69
7914-1,Mandalorian Battle Pack,2011,165,68
5828-1,Big Bentley,2011,506,67
30027-1,Reindeer,2011,22,66
2193-1,Jetbug,2011,403,64
40028-1,Mini Hogwarts Express,2011,246,64
4642-1,Fishing Boat,2011,59,64
4865-1,The Forbidden Forest,2011,246,64
e1a1401-1,MUJI Basic Set,2011,301,64
2192-1,Drilldozer,2011,403,62
6051-1,Play with Letters,2011,504,62
30026-1,Panda,2011,23,61
5681-1,Police Station,2011,650,61
6136-1,My First Zoo,2011,645,60
6138-1,My First Fire Station,2011,644,60
8803-18,Minifigure Series 3 (Box of 60),2011,538,60
8804-18,Minifigure Series 4 (Box of 60),2011,539,60
8805-18,Minifigure Series 5 (Box of 60),2011,540,60
30025-1,Clown Fish,2011,22,59
40019-1,Brickley,2011,22,59
2194-1,Nitroblast,2011,403,58
5695-1,Doctor's Clinic,2011,649,57
5761-1,Mini Digger,2011,672,57
7279-1,Police Minifigure Collection,2011,61,57
9338-1,LEGO SERIOUS Play mini-kit,2011,507,57
30024-1,Truck,2011,22,56
3300005-1,"LEGO Store Grand Opening Exclusive Set, Copenhagen (KÃ¸benhavn), Denmark",2011,408,56
40021-1,Spiders Set,2011,230,54
2233-1,Fangz,2011,403,53
7976-1,Ocean Speeder,2011,315,53
2232-1,Raw-Jaw,2011,403,52
30121-1,Grem,2011,269,52
5762-1,Mini Plane,2011,672,52
5829-1,The Pit Stop,2011,506,52
8201-1,Radiator Springs Classic Mater,2011,269,52
40015-1,Heart Book,2011,206,51
4660865-1,Target Lego Gift Card 2011 3 in 1 Set,2011,227,51
30028-1,Wreath,2011,227,50
4659758-1,Build a Bullseye 3 in 1 Target Gift Card Promotional,2011,227,50
8303-1,Demon Destroyer,2011,120,50
3853-1,Banana Balance,2011,502,49
2231-1,Waspix,2011,403,48
2257-1,Spinjitzu Starter Set,2011,435,47
30130-1,Mini Black Pearl,2011,263,47
8302-1,Rod Rider,2011,120,47
853353-1,Holiday Scene Magnet,2011,501,47
2516-1,Ninja Training Outpost,2011,435,46
30052-1,AAT - Mini,2011,161,46
30054-1,AT-ST - Mini,2011,163,46
5819-1,Tokyo Racing,2011,506,45
7305-1,Scarab Attack,2011,437,44
8301-1,Urban Enforcer,2011,120,44
8304-1,Smokin' Slickster,2011,120,43
30055-1,Vulture Droid - Mini,2011,162,42
7049-1,Alien Striker,2011,127,42
853345-1,Holiday Ornament with Gold Bricks,2011,227,42
30053-1,Republic Attack Cruiser - Mini,2011,162,41
30081-1,Skeleton Chopper,2011,435,41
40016-1,Valentine Letter Set,2011,232,41
5947-1,Winnie the Pooh's House,2011,635,40
6137-1,My First Supermarket,2011,632,38
853346-1,Holiday Ornament with Green Bricks,2011,227,38
3365-1,Moon Buggy,2011,52,37
5839-1,World Grand Prix,2011,506,35
8200-1,Radiator Springs Lightning McQueen,2011,269,35
30016-1,Small Satellite,2011,52,34
30111-1,The Lab,2011,246,34
30120-1,Guido,2011,269,34
30140-1,ADU Walker,2011,127,34
4641-1,Speed Boat,2011,59,34
853111-1,Exclusive Weapon Training Set - Limited Edition,2011,435,33
30014-1,Police Helicopter,2011,61,32
30082-1,Ninja Training,2011,435,32
30083-1,Dragon Fight,2011,435,32
853344-1,Holiday Ornament with Red Bricks ,2011,227,32
2063-1,Stormer 2.0,2011,401,31
2067-1,Evo 2.0,2011,401,31
2068-1,Nex 2.0,2011,401,31
2145-1,Stormer 3.0,2011,401,31
30091-1,Desert Rover,2011,437,31
5931-1,My First Duplo Set,2011,505,31
853219-1,Pirates of the Caribbean Battle Pack,2011,263,31
2065-1,Furno 2.0,2011,401,30
2141-1,Surge 2.0,2011,401,30
2143-1,Rocka 3.0,2011,401,30
2182-1,Bulk 3.0,2011,401,30
2183-1,Stringer 3.0,2011,401,30
2856079-1,Creationary Booster Pack,2011,502,30
853340-1,Minifigure Wedding Favor Set,2011,408,30
2142-1,Breez 2.0,2011,401,29
2144-1,Nex 3.0,2011,401,29
30090-1,Desert Glider,2011,437,29
853176-1,Skeleton Mummy Battle Pack,2011,437,29
2191-1,Furno 3.0,2011,401,28
853301-1,Alien Conquest Battle Pack,2011,127,27
2173-1,Nuckal,2011,435,26
30036-1,Buggy Racer,2011,120,26
30080-1,Ninja Glider,2011,435,26
5946-1,Tigger's Expedition,2011,635,26
30023-1,Lighthouse,2011,22,25
5683-1,Market Place,2011,632,25
2174-1,Kruncha,2011,435,24
30015-1,Jet Ski,2011,59,24
7499-1,Flexible Rails,2011,245,24
7553-1,Advent Calendar 2011 City,2011,208,24
2175-1,Wyplash,2011,435,23
2256-1,Lord Garmadon,2011,435,23
30022-1,Bee,2011,22,23
7958-10,Advent Calendar 2011 Star Wars (Day  9) - X-wing Fighter,2011,225,23
2116-1,Krazi,2011,435,22
2171-1,Zane DX,2011,435,22
30110-1,Trolley,2011,246,22
5818-1,Luigi's Italian Place,2011,506,22
2115-1,Bonezai,2011,435,21
2170-1,Cole DX,2011,435,21
2172-1,Nya,2011,435,21
30131-1,Jacks Boat,2011,263,21
2114-1,Chopov,2011,435,20
2255-1,Sensei Wu,2011,435,20
5682-1,Fire Truck,2011,644,20
7958-19,Advent Calendar 2011 Star Wars (Day 18) - Anakin's Y-wing Starfighter,2011,225,20
7958-5,Advent Calendar 2011 Star Wars (Day 4) - Separatist Spider Droid,2011,225,20
7958-6,Advent Calendar 2011 Star Wars (Day  5) - Boba Fett's Slave I,2011,225,20
2111-1,Kai,2011,435,19
2113-1,Zane,2011,435,19
30141-1,ADU Jetpack,2011,127,19
7958-2,Advent Calendar 2011 Star Wars (Day  1) - Republic Cruiser,2011,225,19
2112-1,Cole,2011,435,18
5794-1,Emergency Helicopter,2011,649,18
7553-25,Advent Calendar 2011 City (Day 24) Santa and Fireplace,2011,220,18
7553-6,Advent Calendar 2011 City (Day  5) Wall with Large Window,2011,220,18
7553-7,Advent Calendar 2011 City (Day  6) Christmas Tree,2011,220,18
7958-24,Advent Calendar 2011 Star Wars (Day 23) - Christmas Tree,2011,225,18
853358-1,Heroica Storage Mat,2011,501,18
7958-13,Advent Calendar 2011 Star Wars (Day 12) - Rebel Snowspeeder,2011,225,17
752437B-1,Minifigure Display Case Large Blue,2011,501,16
752437Bk-1,Min﻿ifigure Display Case Large﻿ Black,2011,501,16
752437R-1,Minifigure Display Case Large Red,2011,501,16
752437W-1,Minifigure Display Case Large Whit﻿﻿e,2011,501,16
752437Y-1,Minifigure Display Case Large Yellow,2011,501,16
8803-17,Collectable Minifigures - LEGO Minifigures Series 3 - Complete,2011,538,16
8804-17,Collectable Minifigures - LEGO Minifigures Series 4 - Complete,2011,539,16
8805-17,Collectable Minifigures - LEGO Minifigures Series 5 - Complete,2011,540,16
5684-1,Car Transporter,2011,632,15
7553-12,Advent Calendar 2011 City (Day 11) Wall with Doorway,2011,220,15
7553-13,Advent Calendar 2011 City (Day 12) Wall with Small Window,2011,220,15
LoneTree-1,"LEGO Store Grand Opening Exclusive Set, Vistas Court, Lone Tree, CO",2011,408,15
Pleasanton-1,LEGO Store Grand Opening Exclusive Set Stoneridge Mall Pleasanton CA,2011,408,15
SanDiego-1,LEGO Store Grand Opening Exclusive Set Fashion Valley San Diego CA,2011,408,15
Sunrise-1,"LEGO Store Grand Opening Exclusive Set, Sawgrass Mills, Sunrise, FL",2011,408,15
Toronto-2,"LEGO Store Grand Opening Exclusive Set, Fairview Mall, Toronto, ON, Canada",2011,408,15
5680-1,Police Truck,2011,650,14
5696-1,Car Wash,2011,632,14
7553-16,Advent Calendar 2011 City (Day 15) Police Car Base,2011,220,14
7553-5,Advent Calendar 2011 City (Day  4) Wall with Barred Window,2011,220,14
7958-16,Advent Calendar 2011 Star Wars (Day 15) - Republic Gunship,2011,225,14
5945-1,Winnie the Pooh's Picnic,2011,635,13
7553-8,Advent Calendar 2011 City (Day  7) Skateboard and Gifts,2011,220,13
7958-22,Advent Calendar 2011 Star Wars (Day 21) - Millennium Falcon,2011,225,13
7958-4,Advent Calendar 2011 Star Wars (Day  3) - Mechno-Chair,2011,225,13
MissionViejo-1,LEGO Store Grand Opening Exclusive Set Mission Viejo Mall Mission Viejo CA,2011,408,13
Beachwood-1,"LEGO Store Grand Opening Exclusive Set, Beachwood Place, Beachwood, OH",2011,408,12
Liverpool-1,LEGO Store Grand Opening Exclusive Set Liverpool UK,2011,408,12
Toronto-1,"LEGO Store Grand Opening Exclusive Set, Sherway Square, Toronto, ON, Canada",2011,408,12
4636204-1,Ninjago Promotional Giveaway,2011,435,11
5817-1,Agent Mater,2011,506,11
7553-17,Advent Calendar 2011 City (Day 16) Police Car Middle Section,2011,220,11
8804-8,Hockey Player - Complete Set,2011,539,11
7553-15,Advent Calendar 2011 City (Day 14) Forensic Lab,2011,220,10
7553-20,Advent Calendar 2011 City (Day 19) Safe with Gold Bars,2011,220,10
7958-18,Advent Calendar 2011 Star Wars (Day 17) - Weapon Depot,2011,225,10
8804-6,Viking - Complete Set,2011,539,10
8805-12,Evil Dwarf - Complete Set,2011,540,10
Indianapolis-1,"LEGO Store Grand Opening Exclusive Set, Castleton Square, Indianapolis, IN",2011,408,10
14807412-1,LEGO City Emergency Rescue,2011,497,9
19748019-1,LEGO NINJAGO 3D Battle Arena,2011,435,9
5410-1,Emma,2011,451,9
5793-1,Nurse's Car,2011,649,9
7958-11,Advent Calendar 2011 Star Wars (Day 10) - Imperial Shuttle,2011,225,9
7958-15,Advent Calendar 2011 Star Wars (Day 14) - Mouse Droid,2011,225,9
7958-23,Advent Calendar 2011 Star Wars (Day 22) - Snow Speeder,2011,225,9
7958-8,Advent Calendar 2011 Star Wars (Day  7) - Tool Depot,2011,225,9
8803-1,Fisherman - Complete Set,2011,538,9
8803-6,Space Villain - Complete Set,2011,538,9
12202014-1,LEGO NINJAGO Spinning Power,2011,497,8
4648939-1,Golden Die with 1-6 dot tiles,2011,502,8
5679-1,Police Bike,2011,650,8
7553-21,Advent Calendar 2011 City (Day 20) Orange Snowmobile,2011,220,8
7553-23,Advent Calendar 2011 City (Day 22) White Snowmobile,2011,220,8
7553-3,Advent Calendar 2011 City (Day  2) Catapult,2011,220,8
8803-14,Hula Dancer - Complete Set,2011,538,8
8803-9,Elf - Complete Set,2011,538,8
8804-1,Lawn Gnome - Complete Set,2011,539,8
8804-11,Soccer Player - Complete Set,2011,539,8
8804-15,Ice Skater - Complete Set,2011,539,8
8804-9,Street Skater - Complete Set,2011,539,8
8805-4,Ice Fisherman - Complete Set,2011,540,8
9781409308867-1,LEGO City Police Chase,2011,497,8
7553-18,Advent Calendar 2011 City (Day 17) Police Car Top Section,2011,220,7
7958-21,Advent Calendar 2011 Star Wars (Day 20) - TIE Fighter,2011,225,7
7958-25,Advent Calendar 2011 Star Wars (Day 24) - Santa Yoda,2011,225,7
853305-1,Copenhagen Key Chain,2011,501,7
88002-1,Power Functions Train Motor,2011,438,7
8803-11,Race Car Driver - Complete Set,2011,538,7
8803-15,Rapper - Complete Set,2011,538,7
8803-2,Pilot - Complete Set,2011,538,7
8803-4,Samurai Warrior - Complete Set,2011,538,7
8803-5,Snowboarder - Complete Set,2011,538,7
8804-14,Artist - Complete Set,2011,539,7
8804-3,Musketeer - Complete Set,2011,539,7
8805-1,Graduate - Complete Set,2011,540,7
8805-15,Gangster - Complete Set,2011,540,7
8805-2,Gladiator - Complete Set,2011,540,7
8805-5,Cave Woman - Complete Set,2011,540,7
8805-7,Zookeeper - Complete Set,2011,540,7
9781409310365-1,LEGO City Space Mission,2011,497,7
lwp04-1,LEGO World Denmark Puzzle Promo 2011,2011,301,7
2856089-1,Hero Factory 2.0 Collection,2011,401,6
4648933-1,Hero Factory Accessories,2011,400,6
7553-11,Advent Calendar 2011 City (Day 10) Camp Fire and Fishing Pole,2011,220,6
7553-2,Advent Calendar 2011 City (Day  1) Robber with Snowball,2011,220,6
7553-22,Advent Calendar 2011 City (Day 21) Sled with Crate,2011,220,6
7958-12,Advent Calendar 2011 Star Wars (Day 11) - Battle Droid Pilot,2011,225,6
850802-1,I Love Tokyo Magnet [Male],2011,501,6
853313-1,Copenhagen LEGO Store Magnet [Male],2011,408,6
853317-1,I (love) NY Figure Magnet,2011,501,6
8803-10,Tennis Player - Complete Set,2011,538,6
8803-12,Gorilla Suit Guy - Complete Set,2011,538,6
8803-13,Space Alien - Complete Set,2011,538,6
8803-16,Baseball Player - Complete Set,2011,538,6
8803-3,Tribal Chief - Complete Set,2011,538,6
8803-7,Sumo Wrestler - Complete Set,2011,538,6
8804-10,Sailor - Complete Set,2011,539,6
8804-12,Werewolf - Complete Set,2011,539,6
8804-13,Hazmat Guy - Complete Set,2011,539,6
8804-16,Crazy Scientist - Complete Set,2011,539,6
8804-2,Kimono Girl - Complete Set,2011,539,6
8804-4,Punk Rocker - Complete Set,2011,539,6
8804-5,Surfer Girl - Complete Set,2011,539,6
8805-10,Fitness Instructor - Complete Set,2011,540,6
8805-11,Detective - Complete Set,2011,540,6
8805-14,Egyptian Queen - Complete Set,2011,540,6
8805-16,Snowboarder Guy - Complete Set,2011,540,6
8805-3,Royal Guard - Complete Set,2011,540,6
8805-6,Lizard Man - Complete Set,2011,540,6
8805-8,Lumberjack - Complete Set,2011,540,6
8805-9,Small Clown - Complete Set,2011,540,6
14201220-1,LEGO NINJAGO The Chosen Four,2011,497,5
2856197-1,Shadow ARF Trooper,2011,178,5
30084-1,Ninjago Promotional Set,2011,435,5
4649858-1,Shadow ARF Trooper Promotional Polybag,2011,165,5
4659018-1,Master Builder Academy: Kits 2-6 Subscription,2011,432,5
66389-1,City Super Pack 5 in 1,2011,61,5
7553-10,Advent Calendar 2011 City (Day  9) Ice Fisherman,2011,220,5
7553-14,Advent Calendar 2011 City (Day 13) Police Officer with Radio,2011,220,5
7553-19,Advent Calendar 2011 City (Day 18) Robber with Crowbar,2011,220,5
7553-4,Advent Calendar 2011 City (Day  3) Police Officer with Handcuffs,2011,220,5
7553-9,Advent Calendar 2011 City (Day 8) Bed,2011,220,5
8803-8,Mummy - Complete Set,2011,538,5
8804-7,The Monster - Complete Set,2011,539,5
8805-13,Boxer - Complete Set,2011,540,5
comcon017-1,Super Heroes Unite - Superman - New York Comic-Con 2011 Exclusive,2011,489,5
2856227-1,Hero Factory Fire Villains Collection,2011,403,4
30132-1,Voodoo Jack,2011,263,4
30133-1,Jack Sparrow,2011,263,4
5000214-1,LEGO Star Wars Character Encyclopedia,2011,497,4
5000215-1,Harry Potter: Building the Magical World,2011,497,4
5678-1,Policeman,2011,650,4
5685-1,Vet,2011,632,4
66375-1,City Super Pack 4 in 1,2011,61,4
66388-1,City Super Pack 4 in 1,2011,61,4
66397-1,Technic Super Pack 4 in 1,2011,1,4
7958-14,Advent Calendar 2011 Star Wars (Day 13) - R2-Q5,2011,225,4
7958-17,Advent Calendar 2011 Star Wars (Day 16) - Clone Pilot,2011,225,4
7958-20,Advent Calendar 2011 Star Wars (Day 19) - TIE Defender Pilot,2011,225,4
7958-3,Advent Calendar 2011 Star Wars (Day  2) - Nute Gunray,2011,225,4
7958-9,Advent Calendar 2011 Star Wars (Day 8) - Zev Senesca,2011,225,4
comcon013-1,Super Heroes Unite - Green Lantern - San Diego Comic-Con 2011 Exclusive,2011,486,4
comcon016-1,Super Heroes Unite - Green Lantern - New York Comic-Con 2011 Exclusive,2011,486,4
2856226-1,"Magnet Set, Minifig Retro Classic Space Astronaut - with 2 x 4 Brick Base (Bricktober Week 4)",2011,501,3
5000068-1,Harry Potter Classic Kit,2011,246,3
66377-1,Star Wars Super Pack 3 in 1,2011,165,3
66378-1,Star Wars Super Pack 3 in 1,2011,165,3
66383-1,Ninjago Super Pack 3 in 1,2011,435,3
66386-1,Cars 2 Super Pack 3 in 1,2011,269,3
66387-1,Cars 2 Super Pack 3 in 1,2011,269,3
66394-1,Ninjago Super Pack 3 in 1,2011,435,3
66395-1,Star Wars Super Pack 3 in 1,2011,158,3
66396-1,Star Wars Super Pack 3 in 1,2011,166,3
7958-7,Advent Calendar 2011 Star Wars (Day  6) - Chewbacca,2011,225,3
